"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","button_pressed","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","already","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","attention_sum","attention","datapipe_meta.attributes.date_modified"
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-keyboard-response",21,746123,"0.0-24.0-1.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"22529.299999952316","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",22,768656,"0.0-25.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""They will split the $20, that is $10 for each."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"1461.5","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-button-response",23,770120,"0.0-26.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> Oops! You did not pass the comprehension check.</p>","","","",0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"17999.400000035763","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-multi-choice",24,788124,"0.0-28.0-0.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""Q0"":""It consists of multiple contests, each contest with three rounds."",""Q1"":""When a new contest begins."",""Q2"":""The box weight always stays the same (equivalent to strength of 5)."",""Q3"":""Each will get $20."",""Q4"":""How close my guesses are to the actual outcome.""}","[0,1,2,3,4]",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"21043","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","instructions",25,809176,"0.0-305.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","[{""page_index"":0,""viewing_time"":8266.300000011921},{""page_index"":1,""viewing_time"":12776.400000035763}]","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-keyboard-response",26,810180,"0.0-306.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"",""," ","null","","",NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","html-keyboard-response",27,813195,"0.0-307.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"35303.80000001192","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-html-form",28,848504,"0.0-308.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""1"",""box2"":""8"",""box4"":""100""}","",NA,1,"round1_outcome",1,1,1,1,8,NA,100,0,1,10,1,8,NA,100,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"120244.89999997616","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-html-form",29,968753,"0.0-309.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""1"",""box2"":""1""}","",NA,1,"round2_ready",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"35996.5","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-html-form",30,1004752,"0.0-310.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""1"",""box2"":""8"",""box4"":""100""}","",NA,1,"round2_outcome",3,1,2,1,8,NA,100,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,100,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
"10075.899999976158","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691bd37d64ad38f5e85eb401","survey-html-form",31,1014831,"0.0-311.0","WjS5+oO5If5BTrOfmm0gM8gjH4j7wt5zLqyK7D5cQYxIAYmWMRemKn1wN6FLZoIdGTQ5L6knT79lUfKVdP6Lu+o0ZFwzT2JtgRjdGRPDYeHRMb7k6/cwQXskRkbCMLK994uJNtVO4hUUTfHPq1bAWLZ/uLhpbngwFj7HizaScwiIxn5LhabDe2VAKc/3KtapSr6V6v5Tz4aC33WKSY9Jn+20ZzisH0rrzzj9RQybs19wLETgyCUQyeOHO2C2SiePkkfGhloVkn40/HwKNFj3gu/n3Ebz/Qy+PZ0SOk/u2LzabJ2JZ36OrK+YJhOwiyetgJlUEBRZmAye+Ehv0RL+mA==","69168b21477cff9ada6cb980","691bd37d64ad38f5e85eb401","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""9""}","",NA,1,"round3_ready",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2025-11-18 02:32:55
