"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","encryptedProlificId","studyId","sessionId","expIndex","round1_outcomes","round2_outcomes","round3_outcomes","round1_o","round2_o","round3_o","round1_reward","round2_reward","round3_reward","success","view_history","stimulus","key_press","responses","question_order","j","Stage","stage","contest","round","strength_a","strength_b","effort_a","effort_b","outcome_a","outcome_b","reward","r1_strength_a","r1_strength_b","r1_effort_a","r1_effort_b","r1_outcome_a","r1_outcome_b","r1_reward","probability_a","probability_b","r2_prob_a","r2_prob_b","r2_strength_a","r2_strength_b","r2_effort_a","r2_effort_b","r2_outcome_a","r2_outcome_b","r2_reward","r3_prob_a","r3_prob_b","r3_strength_a","r3_strength_b","r3_effort_a","r3_effort_b","r3_outcome_a","r3_outcome_b","r3_reward","attention_check","count","already","screen","pick_contest","pick_round","pick_side","trial_probability","trial_outcome","bonus","button_pressed","attention_sum","attention","datapipe_meta.attributes.date_modified"
"18192.5","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",21,836104,"0.0-327.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""15"",""box2"":""15""}","",3,"round2_ready",2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"37749.40000000596","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",22,873858,"0.0-328.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""8"",""box2"":""8"",""box3"":""75"",""box4"":""75""}","",3,"round2_outcome",3,3,2,8,8,75,75,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,75,75,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"14790.59999999404","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",23,888652,"0.0-329.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""89""}","",3,"round3_ready",4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"41252.69999998808","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",24,929910,"0.0-330.0-0.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""8"",""box2"":""8"",""box3"":""88"",""box4"":""88""}","",4,"round3_lift",5,3,3,8,8,88,88,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,88,88,1,1,20,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","html-keyboard-response",25,932914,"0.0-334.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p style='font-size:30px'><b> New Contest! </b></p>","null","","",4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"16898.80000001192","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",26,949816,"0.0-335.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""6"",""box2"":""5""}","",4,"round1_outcome",1,4,1,6,5,NA,NA,0,0,10,6,5,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"16289.199999988079","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",27,966108,"0.0-336.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""45"",""box2"":""50""}","",4,"round2_ready",2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,50,45,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"27558.09999999404","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",28,993669,"0.0-337.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""2"",""box2"":""6"",""box4"":""90""}","",4,"round2_outcome",3,4,2,2,6,NA,90,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,90,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"18856.70000001788","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",29,1012530,"0.0-338.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""42""}","",4,"round3_ready",4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"35111.59999999404","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","survey-html-form",30,1047646,"0.0-340.0-0.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","","","{""box1"":""1"",""box2"":""4"",""box3"":""10"",""box4"":""20""}","",4,"round3_fail",5,4,3,1,4,NA,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,0,0,20,0,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
"null","https://psyc-201.github.io/xiang2023/exp/index1.html?PROLIFIC_PID=REDACTED&STUDY_ID=69168b21477cff9ada6cb980&SESSION_ID=691d4503fc50310430a752bc","html-keyboard-response",31,1052651,"0.0-341.0-0.0","MP/HG8wdvE8V1K5b1eSx81Bnsf1Cdi+tx9SxBAA/Kcihfnn/+Y8XR5e/4gjSKb/OQgu3qEW5mo632t5ubYWjNUIYFrDVO7/Y4eWNpHoHkZ8K+08TiQOP7QNLzlV8Dq/8ljALgqI+TxMlBwtiIzttTKVB8uL8JAwocd2Iy6p0UeQNCQ3em5eTSzToQnFdcOAy9uFhVdx4qzFC0/PiqCKb2xM1JQCtySd4epxq4eDEr8rtl2wyaN0xRMF2E4lpEx7xRKUfz+gBMOAVBRxB6uAVHOEqqcnwJHc5vv5MaZ3TA92DXyOgIpb3hPBQy1/ZYip9LHFwEV2+WcG60/KI85sR/w==","69168b21477cff9ada6cb980","691d4503fc50310430a752bc","index1","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift","<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift,<span style='color:red'>Fail,<span style='color:green'>Lift,<span style='color:green'>Lift","0,0,1,1,0,0,0,0,0,1,0,1","0,0,1,1,1,1,0,1,1,1,0,1","0,1,1,0,1,1",10,20,20,"","","<p> <b>Oops you failed an attention check!</b> </p><p> <b>We will have to discard your data if you fail another one.</b> </p><p> <b>Please pay more attention!</b> </p>","null","","",5,"warning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-19 04:44:44
